"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000107632.2",25.0997055465233,1.68225102583313,1.00673735504734,1.67099295302698,0.094723069742258,0.999909028758701,NA,NA
"ENSMUSG00000074785.6",64.8136659352726,-1.45106178856123,0.868456129858952,-1.67085214632189,0.0947508855818867,0.999909028758701,"Plxnc1","54712"
"ENSMUSG00000001128.8",153.543867098912,-1.25870024930944,0.75346379762317,-1.67055172827156,0.0948102539272631,0.999909028758701,"Cfp","18636"
"ENSMUSG00000021270.14",18106.0104112969,-0.728500053933223,0.436085638233869,-1.67054355856254,0.0948118688340295,0.999909028758701,"Hsp90aa1","15519"
"ENSMUSG00000047638.16",2981.90408787815,0.713277823995383,0.427004470434857,1.67042238051744,0.0948358246919577,0.999909028758701,"Nr1h4","20186"
"ENSMUSG00000018169.13",240.175775248382,-1.37466563414973,0.823025479707835,-1.6702589021153,0.0948681506513864,0.999909028758701,"Mfng","17305"
"ENSMUSG00000022667.19",523.082722701504,-1.33959531641005,0.802115242201645,-1.67007837020168,0.0949038590023552,0.999909028758701,"Cd200r1","57781"
"ENSMUSG00000024965.10",898.006348427279,-1.37990934919723,0.826336351172135,-1.66991243606779,0.0949366894790641,0.999909028758701,"Fermt3","108101"
"ENSMUSG00000026896.15",3154.62363824918,-0.73776570930916,0.441868132930784,-1.66965131523691,0.0949883713029151,0.999909028758701,"Ifih1","71586"
"ENSMUSG00000108090.2",18.3230352315794,-2.18160692355742,1.30684271592292,-1.66937221822959,0.0950436359439496,0.999909028758701,NA,NA
"ENSMUSG00000035868.10",383.628938903127,-0.670449997163769,0.401648649818495,-1.66924499177763,0.0950688368922342,0.999909028758701,"Zfp983","73229"
"ENSMUSG00000038375.16",3450.80223169085,-0.857938592283833,0.514024327560849,-1.66906223360075,0.095105046902223,0.999909028758701,"Trp53inp2","68728"
"ENSMUSG00000050022.17",157.760654509979,-1.24014938933293,0.743384454407451,-1.66824767720149,0.0952665699246557,0.999909028758701,"Amz1","231842"
"ENSMUSG00000049154.13",256.260053016562,0.935854177450931,0.561005880016576,1.6681717799879,0.0952816311980056,0.999909028758701,"Fam183b","75429"
"ENSMUSG00000021068.18",829.32604211878,-1.06967178230894,0.6412440651897,-1.66811958250639,0.0952919905313678,0.999909028758701,"Nin","18080"
"ENSMUSG00000042510.8",5939.10786006274,0.863069031501762,0.517419768051492,1.66802485098689,0.0953107936542711,0.999909028758701,"AA986860","212439"
"ENSMUSG00000043366.17",3.84075238348967,3.89016805292174,2.33257816891764,1.66775463508983,0.095364444745762,NA,"Olfr78","170639"
"ENSMUSG00000028177.14",10.0310317616058,2.59605691473753,1.55667680038541,1.66769165834217,0.0953769521895998,0.999909028758701,"1810013D15Rik","69042"
"ENSMUSG00000087289.3",13.5559391868354,-1.93334175319365,1.15942802634646,-1.66749613538834,0.0954157922318496,0.999909028758701,"4933424M12Rik","67548"
"ENSMUSG00000027858.14",30.0731716901954,-1.36968015365797,0.821453002799547,-1.66738711647537,0.0954374540080292,0.999909028758701,"Tspan2","70747"
"ENSMUSG00000070332.5",82.7904533136752,1.06553214763306,0.639304629889832,1.66670488185996,0.0955731017115792,0.999909028758701,"Trim80","432613"
"ENSMUSG00000086765.8",6.56118163071485,2.61922217684057,1.57153892980315,1.66666070255647,0.0955818911367619,NA,"Gm11827","100503518"
"ENSMUSG00000017765.18",99.6000151131953,-1.54267687583306,0.925699055334204,-1.66649935196932,0.0956139971619515,0.999909028758701,"Slc12a4","20498"
"ENSMUSG00000024677.14",283.54121324441,-1.58162174128377,0.949149924028013,-1.66635607425607,0.0956425142299443,0.999909028758701,"Ms4a6b","69774"
"ENSMUSG00000064367.1",479784.187064021,0.602250969665048,0.361526150743856,1.66585727872213,0.0957418443845987,0.999909028758701,"ND5","17721"
"ENSMUSG00000023393.16",196.815947670997,-1.14411601953274,0.686835471660047,-1.66577887535056,0.0957574651422138,0.999909028758701,"Slc17a9","228993"
"ENSMUSG00000078349.4",214.990896842583,-1.31683185395425,0.790713754984403,-1.66537112280312,0.0958387369435951,0.999909028758701,"AW011738","100382"
"ENSMUSG00000021592.19",433.832206554037,0.697708741064094,0.419072874466977,1.66488642805029,0.095935416412502,0.999909028758701,"Arsk","77041"
"ENSMUSG00000020077.15",2038.37801924201,-1.36545797353351,0.820396808782807,-1.66438723178286,0.0960350700070671,0.999909028758701,"Srgn","19073"
"ENSMUSG00000116504.2",64.6803214103589,-1.49566147881902,0.898770197287143,-1.66412002014924,0.09608844698705,0.999909028758701,"I730030J21Rik","619313"
"ENSMUSG00000050822.12",68.962191425517,0.962530123913372,0.578514036219858,1.6637973560724,0.0961529325371617,0.999909028758701,"Slc29a4","243328"
"ENSMUSG00000078570.11",698.766544816269,0.624717712202682,0.3755334328773,1.66354752336205,0.0962028862680049,0.999909028758701,"1110065P20Rik","68920"
"ENSMUSG00000045128.10",49357.5561135573,0.66178502434947,0.397833255278709,1.66347336621179,0.0962177178917604,0.999909028758701,"Rpl18a","76808"
"ENSMUSG00000001670.14",5.00376215417173,-3.31450507141366,1.99284223895362,-1.66320494749951,0.096271417633805,NA,"Tat","234724"
"ENSMUSG00000021384.15",234.309186444065,-1.35036257063857,0.812158787868454,-1.66268295167089,0.0963759165786696,0.999909028758701,"Susd3","66329"
"ENSMUSG00000030207.16",6978.97977030827,0.663779100668847,0.399274529194227,1.66246292246193,0.0964199916598831,0.999909028758701,"Fam234b","74525"
"ENSMUSG00000015619.11",146.854633792279,-1.58190245609647,0.952086834560479,-1.66151069280013,0.0966109231907512,0.999909028758701,"Gata3","14462"
"ENSMUSG00000013846.11",1457.94987531933,-0.666808209746647,0.401409706836,-1.66116613123927,0.0966800856879138,0.999909028758701,"St3gal1","20442"
"ENSMUSG00000036894.4",567.893961076445,-0.730373314681054,0.439690384984119,-1.66110822438711,0.0966917129905501,0.999909028758701,"Rap2b","74012"
"ENSMUSG00000054951.4",434.070276361846,-0.667402558952429,0.401793738469138,-1.66105763991067,0.0967018709251432,0.999909028758701,"9130008F23Rik","71583"
"ENSMUSG00000000253.14",46.4233309948351,1.12679670762337,0.678407638702126,1.66094342596004,0.0967248095166875,0.999909028758701,"Gmpr","66355"
"ENSMUSG00000046248.10",2.65352893015979,-4.76351857592662,2.86819100031463,-1.66080940056087,0.0967517325653309,NA,"Krtap5-3","77215"
"ENSMUSG00000049538.15",2.65352893015979,-4.76351857592662,2.86819100031463,-1.66080940056087,0.0967517325653309,NA,"Adamts16","271127"
"ENSMUSG00000108239.2",7.31109438758638,-2.85879283477965,1.72170491334377,-1.66044297871434,0.0968253700532044,0.999909028758701,"Gm19434","100502888"
"ENSMUSG00000027353.15",348.848158532616,-0.76449926784625,0.460544714443112,-1.65998923420645,0.0969166183369512,0.999909028758701,"Mcm8","66634"
"ENSMUSG00000050621.8",24623.2147853935,0.673751291748212,0.405956385681726,1.65966422874905,0.0969820193821529,0.999909028758701,"Rps27rt","100043813"
"ENSMUSG00000022180.8",19817.7053610548,0.987581283854545,0.595161750187012,1.65934938450636,0.097045409329068,0.999909028758701,"Slc7a8","50934"
"ENSMUSG00000039021.16",42.7564802801277,-1.32393906895275,0.798110023502971,-1.65884280357973,0.0971474725902355,0.999909028758701,"Ttc16","338348"
"ENSMUSG00000029003.12",399.403919451786,0.868647086618763,0.523918437710686,1.65798151791413,0.0973211968775649,0.999909028758701,"Mad2l2","71890"
"ENSMUSG00000071252.7",59.5178457168383,0.991208674437262,0.597929310325966,1.65773555054007,0.0973708549067617,0.999909028758701,"2210408I21Rik","72371"
"ENSMUSG00000014543.15",35.0678665249567,-1.5976058193593,0.963748962181,-1.65769913333432,0.0973782088495486,0.999909028758701,"Klra17","170733"
"ENSMUSG00000015947.11",19.1201751843218,-1.93638537815353,1.16822104421662,-1.6575505018847,0.0974082274852945,0.999909028758701,"Fcgr1","14129"
"ENSMUSG00000051212.9",73.0003492937675,-1.696574700954,1.02372359466141,-1.65725857038113,0.097467209523084,0.999909028758701,"Gpr183","321019"
"ENSMUSG00000027011.15",3271.53635749454,0.655072487320235,0.395358039668214,1.65690948859918,0.0975377757136618,0.999909028758701,"Ube2e3","22193"
"ENSMUSG00000030924.17",234.642064510307,-0.867589277545947,0.523689387513911,-1.65668676553599,0.0975828200728796,0.999909028758701,"Rexo5","434234"
"ENSMUSG00000108500.2",139.534785332631,0.967851410814662,0.584258914343514,1.65654538947371,0.0976114211301046,0.999909028758701,NA,NA
"ENSMUSG00000000028.16",551.446020675417,-0.740636879237604,0.447218894333322,-1.65609478629405,0.0977026250274134,0.999909028758701,"Cdc45","12544"
"ENSMUSG00000026605.15",1356.00233265703,-0.791139508650595,0.477788470376269,-1.65583633281807,0.0977549677747474,0.999909028758701,"Cenpf","108000"
"ENSMUSG00000067341.7",163.715075651071,-1.70834744049433,1.03191215535119,-1.65551634568441,0.0978198035392387,0.999909028758701,"H2-Eb2","381091"
"ENSMUSG00000034613.13",3760.41606486494,-0.695038974418655,0.419874798800164,-1.65534815712875,0.0978538956630758,0.999909028758701,"Ppm1h","319468"
"ENSMUSG00000027419.10",15.6522189362742,-1.70295328537273,1.02880055070538,-1.65528030112847,0.097867652884297,0.999909028758701,"Pcsk2","18549"
"ENSMUSG00000085255.2",75.6723686164768,0.928625253971899,0.561196566685851,1.65472369058831,0.0979805592273211,0.999909028758701,NA,NA
"ENSMUSG00000027469.17",1856.71226806197,-0.711144885471927,0.429809129725614,-1.65455974824433,0.0980138341434712,0.999909028758701,"Tpx2","72119"
"ENSMUSG00000027698.15",1648.11797555144,0.684293432258395,0.413789415659379,1.65372386620369,0.0981836311496243,0.999909028758701,"Nceh1","320024"
"ENSMUSG00000106682.2",7.10534140616216,2.39784914103851,1.4503978336615,1.65323546780623,0.0982829507186144,NA,NA,NA
"ENSMUSG00000038418.8",1043.25078677864,-0.954296489010955,0.577323782496312,-1.65296583640576,0.0983378167056445,0.999909028758701,"Egr1","13653"
"ENSMUSG00000031432.4",1540.94487522771,0.741453352705349,0.448613906288697,1.65276497743742,0.0983787044199967,0.999909028758701,"Prps1","19139"
"ENSMUSG00000084826.8",45.2253164939737,-1.70096751509659,1.02924180725855,-1.65264129682724,0.0984038881294958,0.999909028758701,"AI847159","100048701"
"ENSMUSG00000074466.13",271.328007319271,0.695573962699207,0.420959172150301,1.65235492826097,0.0984622179417289,0.999909028758701,"Gm15417","545539"
"ENSMUSG00000032532.8",1699.06488864228,-0.596256074265426,0.360928872713637,-1.65200436801436,0.098533660406745,0.999909028758701,"Cck","12424"
"ENSMUSG00000026000.17",1159.92312724096,0.690505749533994,0.418051236189562,1.65172517088525,0.0985905890227935,0.999909028758701,"Lancl1","14768"
"ENSMUSG00000099966.2",399.48738507734,0.678630308941176,0.41088502323452,1.65163067662808,0.0986098624578925,0.999909028758701,NA,NA
"ENSMUSG00000040430.19",861.752329593711,-1.36009962360687,0.823600011880179,-1.65140796987354,0.0986552985385441,0.999909028758701,"Pitpnc1","71795"
"ENSMUSG00000072082.8",1310.89985541296,-0.665340395633257,0.402895649165042,-1.6513963280867,0.0986576741267152,0.999909028758701,"Ccnf","12449"
"ENSMUSG00000006221.8",2.67497942545843,-4.7674583971708,2.88730451117862,-1.65117963093705,0.0987019010359522,NA,"Hspb7","29818"
"ENSMUSG00000110588.2",8.27607491761621,2.51558432300823,1.52374204707862,1.65092531759638,0.0987538254272525,0.999909028758701,NA,NA
"ENSMUSG00000047880.16",168.161641336234,-1.91107305843812,1.15757992072649,-1.65092105021893,0.0987546969044544,0.999909028758701,"Cxcr5","12145"
"ENSMUSG00000047797.15",4107.77494750439,0.724081574231614,0.438797876227284,1.65014831078299,0.0989126057965934,0.999909028758701,"Gjb1","14618"
"ENSMUSG00000103964.2",5.81069260343424,3.05965903592827,1.85423146791309,1.65009551874981,0.0989234011712872,NA,NA,NA
"ENSMUSG00000074269.11",8.25295469343844,-2.70151254163057,1.63732759024135,-1.64995237222647,0.0989526777514009,0.999909028758701,"Rec114","73673"
"ENSMUSG00000072437.5",74.5330826669016,-0.936263971145934,0.567578959082111,-1.64957484093501,0.0990299242921875,0.999909028758701,"Nanos1","332397"
"ENSMUSG00000018293.5",41196.4671461811,-0.62615089672216,0.379620392217507,-1.6494132284743,0.0990630064671126,0.999909028758701,"Pfn1","18643"
"ENSMUSG00000048827.13",6.34621613675417,-2.69295073905946,1.63278844932565,-1.64929555949006,0.0990870989325477,NA,"Pkd1l3","244646"
"ENSMUSG00000033161.11",178062.536446659,1.01598634836804,0.616200696859149,1.64879130053999,0.0991903978064144,0.999909028758701,"Atp1a1","11928"
"ENSMUSG00000083860.3",4.51982413353217,3.12834776012854,1.89772565595005,1.64847208041903,0.0992558353613674,NA,"Gm13313","633061"
"ENSMUSG00000031779.4",54.19566760261,-1.89021074901134,1.14664807565285,-1.64846633343464,0.0992570137624987,0.999909028758701,"Ccl22","20299"
"ENSMUSG00000066026.15",3898.6381231658,0.698089845229127,0.423496171175559,1.64839706411357,0.0992712180978697,0.999909028758701,"Dhrs3","20148"
"ENSMUSG00000036330.13",810.336825400975,0.832319010987554,0.504941611891035,1.64834703931505,0.0992814771688712,0.999909028758701,"Slc18a1","110877"
"ENSMUSG00000037031.11",8789.12758754072,0.662034683314326,0.401732382651971,1.64794951042784,0.0993630323527837,0.999909028758701,"Tspan15","70423"
"ENSMUSG00000021090.17",10.2607715535311,-2.51959305566728,1.52932593239329,-1.64751868931189,0.0994514779629275,0.999909028758701,"Lrrc9","78257"
"ENSMUSG00000052911.10",82.3566142014607,1.19434309911035,0.725031405220928,1.64729843495044,0.0994967194369234,0.999909028758701,"Lamb2","16779"
"ENSMUSG00000062312.6",10073.6465411398,0.729072012527785,0.442647623858401,1.64707088264187,0.0995434771926886,0.999909028758701,"Erbb2","13866"
"ENSMUSG00000028789.17",50.2023448035459,1.09565539368631,0.665238880323804,1.64701045908953,0.0995558960507689,0.999909028758701,"Azin2","242669"
"ENSMUSG00000074970.2",4.60278868121764,4.13595201471431,2.51162258704723,1.64672512344966,0.0996145578105808,NA,NA,NA
"ENSMUSG00000097352.8",18.7930351426163,-1.80250711764032,1.09472596699736,-1.64653728145709,0.0996531910347414,0.999909028758701,NA,NA
"ENSMUSG00000073899.4",20.8038808272972,1.58282237691316,0.961320792512676,1.64650800153404,0.0996592140758785,0.999909028758701,"Olfr1532-ps1","258173"
"ENSMUSG00000020914.18",8854.53714970862,-0.770386769250671,0.46806477547663,-1.64589776803047,0.0997848085656223,0.999909028758701,"Top2a","21973"
"ENSMUSG00000076754.3",606.148760817538,-1.3694865734816,0.832672019106251,-1.6446890757198,0.10003394678701,0.999909028758701,"Trgv2","21636"
"ENSMUSG00000079017.4",102.414005846376,-1.85060867573113,1.125285580345,-1.64456801727056,0.100058926914314,0.999909028758701,"Ifi27l2a","76933"
"ENSMUSG00000021678.10",2287.61756976468,0.872416452435905,0.530588935695454,1.64424169775122,0.100126286957379,0.999909028758701,"F2rl1","14063"
"ENSMUSG00000037033.10",15524.4636486192,-1.04383869064892,0.634857854513899,-1.64420851569707,0.100133138540505,0.999909028758701,"Clca3b","229927"
"ENSMUSG00000011148.15",48.5615550320584,-1.46420278135934,0.890863638168229,-1.64357677048083,0.100263655521214,0.999909028758701,"Adssl1","11565"
"ENSMUSG00000049871.15",753.015793442572,-1.20547038178691,0.733509324208368,-1.64342884541775,0.100294236057087,0.999909028758701,"Nlrc3","268857"
"ENSMUSG00000022555.13",31715.6943446405,0.862682733274406,0.524934523393033,1.6434101679925,0.100298097768277,0.999909028758701,"Dgat1","13350"
"ENSMUSG00000029419.9",21.3887287101975,1.57924241885322,0.961002165536896,1.64332867863094,0.100314947750399,0.999909028758701,"Ajm1","381353"
"ENSMUSG00000078938.10",77.3167318126403,0.893154089674374,0.54355317354231,1.64317703059984,0.100346310815433,0.999909028758701,"Syce3","75459"
"ENSMUSG00000099098.5",97.0269372223257,0.869428452303144,0.529173905667874,1.64299192191995,0.100384604633049,0.999909028758701,NA,NA
"ENSMUSG00000043881.10",579.143910968996,-0.644935768445638,0.392617838151431,-1.64265528912848,0.100454274413142,0.999909028758701,"Kbtbd7","211255"
"ENSMUSG00000096953.3",44.5274898433782,1.18372114710295,0.720626768213885,1.64262722301709,0.100460084737214,0.999909028758701,NA,NA
"ENSMUSG00000030590.16",5982.97201470664,0.67653599154296,0.41192391886718,1.64238093627454,0.100511083190423,0.999909028758701,"Fam98c","73833"
"ENSMUSG00000040703.12",6267.19690692069,0.824505085001253,0.50206879759579,1.64221534767642,0.100545383124884,0.999909028758701,"Cyp2s1","74134"
"ENSMUSG00000056665.3",419.864954268534,0.912329323852088,0.555562392646235,1.64217257310473,0.100554244943034,0.999909028758701,"Them6","223626"
"ENSMUSG00000114190.2",17.6010320929783,-2.04810144834207,1.24735924727526,-1.64194994570807,0.100600377806434,0.999909028758701,NA,NA
"ENSMUSG00000020042.16",147.52439346877,-1.79168457073746,1.09127696073346,-1.64182387716977,0.100626509216651,0.999909028758701,"Btbd11","74007"
"ENSMUSG00000026970.17",542.95139125929,-1.25503450839056,0.764810678492611,-1.64097409160676,0.100802793409384,0.999909028758701,"Rbms1","56878"
"ENSMUSG00000022211.10",73.6951435343321,1.02427326171529,0.624231406397849,1.64085505986617,0.10082750564552,0.999909028758701,"Carmil3","268747"
"ENSMUSG00000086513.4",24951.2909331834,-0.832804211234816,0.507572261036077,-1.64075989797958,0.10084726572209,0.999909028758701,NA,NA
"ENSMUSG00000053395.16",8.8734359353811,-2.8334602375924,1.72793787795269,-1.63979288477059,0.101048238114673,0.999909028758701,"Cacng8","81905"
"ENSMUSG00000029275.19",560.676284117579,-0.969278677745919,0.591136426221302,-1.63968693985211,0.101070275811523,0.999909028758701,"Gfi1","14581"
"ENSMUSG00000104803.2",19.5419466395097,7.84976121690083,4.78780099606545,1.63953372818788,0.101102152278237,0.999909028758701,NA,NA
"ENSMUSG00000109473.2",30.9100362357282,1.74676992413851,1.06582703610265,1.63888685965955,0.101236824865723,0.999909028758701,"B930025P03Rik","320014"
"ENSMUSG00000003458.13",7932.07445400455,0.74601420036783,0.45520498941957,1.63885330281434,0.101243815015256,0.999909028758701,"Ncstn","59287"
"ENSMUSG00000032322.15",373.422206427718,-1.28192296332975,0.782284100848662,-1.63869233944427,0.101277350270928,0.999909028758701,"Pstpip1","19200"
"ENSMUSG00000046006.7",34.6706399857634,-1.78109438445673,1.0869929916841,-1.63855185643584,0.101306625859195,0.999909028758701,"Gapt","238875"
"ENSMUSG00000038400.16",765.834062027817,-0.997498013977165,0.608917515300774,-1.63814964902833,0.101390480091263,0.999909028758701,"Pmepa1","65112"
"ENSMUSG00000001774.9",2181.76513766567,-0.603706714173953,0.368591377082108,-1.63787530504131,0.101447708415869,0.999909028758701,"Chordc1","66917"
"ENSMUSG00000020737.13",9699.83073491295,-0.592134039835689,0.36156779517916,-1.63768468245984,0.101487487547974,0.999909028758701,"Jpt1","15374"
"ENSMUSG00000045932.13",166.511123927655,-0.969519330652614,0.592043951584077,-1.63757999394903,0.101509339236313,0.999909028758701,"Ifit2","15958"
"ENSMUSG00000003420.9",3874.53689890418,0.673771629177436,0.411489190115228,1.6373981270049,0.101547309327721,0.999909028758701,"Fcgrt","14132"
"ENSMUSG00000019564.13",396.969764615234,-0.81077832972238,0.495337088480075,-1.63682136585053,0.101667800048818,0.999909028758701,"Arid3a","13496"
"ENSMUSG00000000751.14",3496.59077969988,-0.728162781719018,0.444960603653141,-1.63646573593432,0.101742151131055,0.999909028758701,"Rpa1","68275"
"ENSMUSG00000094546.2",25.6787182206365,-1.90690449318607,1.16541393035541,-1.63624652453273,0.101788002934271,0.999909028758701,NA,NA
"ENSMUSG00000081732.2",2.60220605361484,-4.72973965012173,2.89103184339946,-1.63600399660773,0.101838750952918,NA,NA,NA
"ENSMUSG00000099835.2",2.60220605361484,-4.72973965012173,2.89103184339946,-1.63600399660773,0.101838750952918,NA,NA,NA
"ENSMUSG00000045322.11",101.644735316158,-1.58558702842214,0.969259500347237,-1.63587463197843,0.101865828231006,0.999909028758701,"Tlr9","81897"
"ENSMUSG00000038402.3",2.70485180670473,-4.79592706475119,2.93184375074979,-1.63580581793442,0.101880234016252,NA,"Foxf2","14238"
"ENSMUSG00000057092.13",1011.30900105601,0.743578559826568,0.454566461338554,1.63579723333958,0.101882031260703,0.999909028758701,"Fxyd3","17178"
"ENSMUSG00000051682.16",27.3184138974739,-1.48344459626765,0.906945179662499,-1.63564968372144,0.101912925741281,0.999909028758701,"Treml4","224840"
"ENSMUSG00000052305.7",54417.2620841421,-1.20274807260399,0.735340000054995,-1.63563531497544,0.101915934720482,0.999909028758701,"Hbb-b1","15129"
"ENSMUSG00000116165.2",75.5073611840657,-1.19508189603002,0.730896072918029,-1.63509141766049,0.102029885029527,0.999909028758701,"Pdxp","57028"
"ENSMUSG00000032192.10",480.507341266872,1.16845824527456,0.714620229776322,1.63507580192669,0.102033158132396,0.999909028758701,"Gnb5","14697"
"ENSMUSG00000098306.10",492.215142772687,0.763533837563269,0.467188664699946,1.63431584551319,0.102192548215504,0.999909028758701,NA,NA
"ENSMUSG00000020395.14",1051.761081039,-1.51599786086036,0.927733234839938,-1.63408812353469,0.102240348236569,0.999909028758701,"Itk","16428"
"ENSMUSG00000054021.7",719.775787460532,0.630388604341304,0.385926926157538,1.63344032669017,0.102376421445322,0.999909028758701,"Sirt5","68346"
"ENSMUSG00000071203.7",4343.6960816314,-0.691430675424413,0.423426495696881,-1.63294144899092,0.102481311573145,0.999909028758701,"Naip5","17951"
"ENSMUSG00000024600.9",34.1053517164221,-1.36420277272312,0.83555715315883,-1.63268636689393,0.102534976167724,0.999909028758701,"Slc27a6","225579"
"ENSMUSG00000045225.5",60.8317321317205,0.98945796392037,0.606130529679542,1.63241730200175,0.102591606712027,0.999909028758701,"Olfr1152","258103"
"ENSMUSG00000060798.8",270.318478696776,-0.73683268405496,0.451631866804193,-1.63148957860057,0.102787057049843,0.999909028758701,"Intu","380614"
"ENSMUSG00000028023.17",1222.80542427931,0.63333280228611,0.388341100758867,1.63086729951709,0.102918323050458,0.999909028758701,"Pitx2","18741"
"ENSMUSG00000111368.2",23.4075422536115,1.36850628549386,0.839284961728076,1.63056214265548,0.102982742741492,0.999909028758701,NA,NA
"ENSMUSG00000095562.9",1674.56259779083,0.966151040546606,0.592640562054476,1.63024791485298,0.103049110845772,0.999909028758701,"Erdr1","170942"
"ENSMUSG00000015745.10",259.556386631529,-1.22520724422553,0.751581606247158,-1.63017193880423,0.103065162863993,0.999909028758701,"Plekho1","67220"
"ENSMUSG00000052384.15",242.295341581144,-1.10843415239373,0.68008825228903,-1.62983869911438,0.103135592349626,0.999909028758701,"Nrros","224109"
"ENSMUSG00000019734.17",12231.2982558952,0.684250355555955,0.419959384999931,1.62932507284262,0.103244221088961,0.999909028758701,"Tmc4","353499"
"ENSMUSG00000046330.11",22103.5946493645,0.621033413969008,0.38124406860093,1.62896544528036,0.103320334194548,0.999909028758701,"Rpl37a","19981"
"ENSMUSG00000096006.2",40.5691620646647,-1.32732527490197,0.815163793168992,-1.62829272598324,0.103462831128012,0.999909028758701,NA,NA
"ENSMUSG00000030744.14",54449.0492627418,0.642434839349257,0.394553866204966,1.62825635325424,0.103470540131653,0.999909028758701,"Rps3","27050"
"ENSMUSG00000100783.2",3.71948548440037,-3.79688993782269,2.33205765894705,-1.62812867137129,0.103497605232353,NA,NA,NA
"ENSMUSG00000029102.10",1104.93506419568,0.614035987176527,0.377184265738687,1.6279469822899,0.103536128096886,0.999909028758701,"Hgfac","54426"
"ENSMUSG00000026819.16",1695.33982323787,-0.627879323319045,0.385692010022863,-1.62792929851418,0.103539878131033,0.999909028758701,"Slc25a25","227731"
"ENSMUSG00000003849.9",2813.80706152928,-0.58270410896895,0.358142852124469,-1.62701588350125,0.103733724420828,0.999909028758701,"Nqo1","18104"
"ENSMUSG00000020377.16",475.211889975869,0.759097737272781,0.466573825864517,1.62696168364405,0.103745235853309,0.999909028758701,"Ltc4s","17001"
"ENSMUSG00000026872.19",68.6589352789349,-1.40632542872319,0.864447297635174,-1.62684923947406,0.103769120952257,0.999909028758701,"Zeb2","24136"
"ENSMUSG00000020399.15",56.0175203319078,-1.55616399839401,0.956887127775505,-1.62627749211305,0.103890637651486,0.999909028758701,"Havcr2","171285"
"ENSMUSG00000061983.8",41327.4090442682,0.696982094044979,0.428638806760218,1.62603591427706,0.103942015522929,0.999909028758701,"Rps12","20042"
"ENSMUSG00000027876.5",13286.8893375209,0.76501639476283,0.470528032764763,1.62586783675287,0.103977773530248,0.999909028758701,"Reg4","67709"
"ENSMUSG00000075543.5",69.4263746459412,1.00921787505901,0.620778215181957,1.62573017283346,0.104007068411367,0.999909028758701,"Urad","231903"
"ENSMUSG00000041064.15",323.576188709351,-0.767468079224856,0.472119138014783,-1.62558137857319,0.104038739202683,0.999909028758701,"Pif1","208084"
"ENSMUSG00000073802.6",3039.05002075131,-0.632335022819192,0.389028581415194,-1.62542047815332,0.104072995406394,0.999909028758701,"Cdkn2b","12579"
"ENSMUSG00000105715.2",9.64141416801984,-2.29969650740331,1.41493541518144,-1.6253013973139,0.104098353859865,0.999909028758701,NA,NA
"ENSMUSG00000046694.7",22.1531815303638,1.82400903240135,1.12257005981055,1.62485095380967,0.104194320922534,0.999909028758701,"Tent5b","100342"
"ENSMUSG00000079435.10",11055.5834262178,0.7185391162317,0.442238508038555,1.62477736147087,0.104210006459136,0.999909028758701,"Rpl36a","19982"
"ENSMUSG00000079555.3",509.772890234484,-0.735722771522418,0.45283508913877,-1.62470353815042,0.104225743111865,0.999909028758701,"Haus3","231123"
"ENSMUSG00000086968.9",520.422489459081,0.756463805642224,0.465617086584968,1.624647865031,0.104237611999768,0.999909028758701,"4933431E20Rik","329735"
"ENSMUSG00000042087.6",143.626049907673,0.845018290947243,0.520168816560389,1.62450778294423,0.104267480686957,0.999909028758701,NA,NA
"ENSMUSG00000093485.2",40.1843535310781,-1.41342240694284,0.870433158109076,-1.62381498656755,0.104415300596515,0.999909028758701,NA,NA
"ENSMUSG00000037827.6",18.5734844445303,7.77434559396953,4.7879648597638,1.62372653552705,0.104434185108037,0.999909028758701,NA,NA
"ENSMUSG00000091682.3",20.5111754058628,-2.32449697270317,1.43197323232257,-1.62328241913642,0.104529046039144,0.999909028758701,"Trgc3","107575"
"ENSMUSG00000022504.11",448.843783244832,-1.58807567737963,0.978390610138064,-1.62315097970486,0.1045571339305,0.999909028758701,"Ciita","12265"
"ENSMUSG00000006378.16",3001.51028241404,-0.674167223267671,0.415397958002355,-1.62294303638308,0.104601582527872,0.999909028758701,"Gcat","26912"
"ENSMUSG00000029054.9",38.9568045207046,1.10392941137852,0.68027324863273,1.62277351578544,0.104637829237076,0.999909028758701,"Gabrd","14403"
"ENSMUSG00000055033.5",3.70250366931874,3.83592740258173,2.36556995632625,1.62156582701066,0.104896344628542,NA,"Olfr420","258302"
"ENSMUSG00000039438.8",81.2034637219247,1.10700392200992,0.682682543510646,1.62155006383674,0.104899722210367,0.999909028758701,"Ttc36","192653"
"ENSMUSG00000060675.14",2117.6996280229,-0.715425400675849,0.441279906478447,-1.6212507983542,0.104963862329737,0.999909028758701,"Plaat3","225845"
"ENSMUSG00000049130.7",19.7211561779747,-1.7574119069196,1.08404931147067,-1.62115494961702,0.104984411705483,0.999909028758701,"C5ar1","12273"
"ENSMUSG00000040327.17",384.585921899028,0.855480772278659,0.527849206691516,1.62069159417836,0.10508379728033,0.999909028758701,"Cul9","78309"
"ENSMUSG00000110557.3",122.166893017507,0.803879838013727,0.496078105454477,1.62047030331496,0.105131288521857,0.999909028758701,"Gm5159","382052"
