"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000053219.16",84.3733338682184,0.838058795015465,0.508430661641805,1.6483246551442,0.0992860679820207,0.602319734436015,"Raet1e","379043"
"ENSMUSG00000026712.4",146.709237589745,-0.658840975365959,0.399728848272468,-1.64821973248444,0.0993075890323401,0.602319734436015,"Mrc1","17533"
"ENSMUSG00000108064.2",16.1992110315595,1.61813684238115,0.981821572733342,1.6480966474146,0.0993328401818511,0.602319734436015,NA,NA
"ENSMUSG00000104493.2",2.26158509581931,4.62048483441038,2.80371077814523,1.64798911158269,0.0993549055669158,NA,NA,NA
"ENSMUSG00000110919.2",2.26158509581931,4.62048483441038,2.80371077814523,1.64798911158269,0.0993549055669158,NA,NA,NA
"ENSMUSG00000028940.3",838.619780697399,-0.7810453262923,0.474037283648875,-1.6476453503409,0.099425468515159,0.602472056139217,"Hes2","15206"
"ENSMUSG00000070802.6",57.8207963785145,0.868464301291341,0.527107833714669,1.64760272138443,0.099434221632613,0.602472056139217,"Pnma8b","434128"
"ENSMUSG00000075511.10",766.550644147844,0.508197546152735,0.308504153376108,1.64729563797209,0.0994972940574323,0.602472056139217,NA,NA
"ENSMUSG00000073680.3",65.2165284208605,0.883795757463084,0.536516419092879,1.64728557414398,0.0994993616255553,0.602472056139217,"Tmem88b","320587"
"ENSMUSG00000030203.18",3506.07291128474,-0.420913250900374,0.25553819220711,-1.64716376548219,0.0995243893843237,0.602472056139217,"Dusp16","70686"
"ENSMUSG00000020739.12",1765.2901810839,-0.51089459437102,0.310240508929941,-1.64676945681001,0.099605441567487,0.602663604644274,"Nup85","445007"
"ENSMUSG00000016757.12",1724.84379567288,-0.433903445587805,0.263504301013089,-1.64666551521014,0.099626816067226,0.602663604644274,"Ttll12","223723"
"ENSMUSG00000060613.11",39.3446554437338,1.27363067419724,0.773526936826854,1.64652401042671,0.0996559209226692,0.602663604644274,"Cyp2c70","226105"
"ENSMUSG00000109385.2",2.24822236165841,-4.62116458274047,2.80720689565154,-1.64617883701369,0.0997269450107194,NA,NA,NA
"ENSMUSG00000000690.6",22.8659976430006,-1.44586497664405,0.878317262569532,-1.64617620336204,0.0997274870752511,0.602894961944571,"Hoxb6","15414"
"ENSMUSG00000108037.3",75.6629101497844,0.98701474888288,0.599696609443017,1.64585681049555,0.0997932427112186,0.603031837325664,NA,NA
"ENSMUSG00000059278.10",1542.04090334648,-0.478158722564955,0.290542833715192,-1.64574261375063,0.0998167615816402,0.603031837325664,"Naa38","78304"
"ENSMUSG00000009293.18",1477.52202542072,-0.426827644338604,0.25939910035364,-1.64544766638245,0.099877526577579,0.603197607959353,"Ube2g2","22213"
"ENSMUSG00000108968.2",3.65630656267685,3.77488044866688,2.29434289444214,1.64529916509482,0.0999081319462243,NA,NA,NA
"ENSMUSG00000074261.4",2847.20969936912,-0.648908777373539,0.394467065983063,-1.6450265011513,0.0999643460869542,0.603428073041892,"Erich4","632778"
"ENSMUSG00000118586.2",2.24515978598083,-4.6193486964114,2.80825587496131,-1.64491730885279,0.0999868649406069,NA,NA,NA
"ENSMUSG00000032491.15",74.8287883596665,0.826896214628319,0.502785422508281,1.64463044792175,0.10004604387468,0.603428073041892,"Nradd","67169"
"ENSMUSG00000037661.15",1804.02842751822,0.538132732196541,0.327248109625928,1.64441815358894,0.100089857823668,0.603428073041892,"Gpr160","71862"
"ENSMUSG00000015947.11",12.8152200201319,-1.84930211277773,1.12460575575318,-1.64440036280911,0.100093530233511,0.603428073041892,"Fcgr1","14129"
"ENSMUSG00000020744.14",684.349249733504,-0.482027437048653,0.293164623826741,-1.6442210207925,0.100130556387005,0.603428073041892,"Slc25a19","67283"
"ENSMUSG00000057058.17",301.251237912814,-0.618247499825012,0.376050481145767,-1.64405453741558,0.100164937576474,0.603428073041892,"Skap1","78473"
"ENSMUSG00000040263.17",1555.3503452753,-0.4212574698342,0.256242101550166,-1.64398226242197,0.1001798663222,0.603428073041892,"Klhdc4","234825"
"ENSMUSG00000059518.15",1972.32338526244,-0.468681722538545,0.285116340032545,-1.64382624470084,0.100212098576883,0.603428073041892,"Znhit1","70103"
"ENSMUSG00000114960.2",48.2607935095703,1.08917919850782,0.662594882159507,1.6438086496503,0.100215734119554,0.603428073041892,NA,NA
"ENSMUSG00000054978.4",65.3405459076098,0.902859693177903,0.549432209156072,1.64325949249444,0.100329255501492,0.603757080952058,"Kbtbd13","74492"
"ENSMUSG00000033769.17",1796.5333646855,0.448323488186941,0.272858929670502,1.643059615928,0.100370599281953,0.603757080952058,"Exoc6b","75914"
"ENSMUSG00000038836.16",40.0395257817173,1.05800090797519,0.64392464536251,1.64305080663525,0.100372421766293,0.603757080952058,"Agbl3","76223"
"ENSMUSG00000116940.2",242.604137971115,-0.690410472263664,0.42024814940197,-1.64286380141387,0.10041111600958,0.603757080952058,NA,NA
"ENSMUSG00000041895.16",755.910398974737,0.48713284857914,0.296537157293677,1.64273797262009,0.100437158604787,0.603757080952058,"Wipi1","52639"
"ENSMUSG00000021376.12",699.875790817716,-0.453372289169381,0.276118737288939,-1.64194684366877,0.100601020730352,0.604467911350044,"Tpmt","22017"
"ENSMUSG00000007589.10",1597.17347230747,-0.427077398690942,0.260141682627694,-1.6417107569115,0.100649961319671,0.604467911350044,"Tinf2","28113"
"ENSMUSG00000031778.14",6281.14542276053,0.608598291803568,0.370715951859623,1.6416835821352,0.100655595845803,0.604467911350044,"Cx3cl1","20312"
"ENSMUSG00000074028.5",75.6213387990968,0.999014749923518,0.608712960066347,1.64119185143459,0.100757596679376,0.60487976779327,"Slc22a13","102570"
"ENSMUSG00000032913.14",830.768262030743,0.471766600001063,0.287594116690225,1.64039030224396,0.100924040419825,0.605678094031445,"Lrig2","269473"
"ENSMUSG00000027887.12",558.586453195933,-0.529962736501645,0.323116728673179,-1.64015877072611,0.10097215928868,0.605766020260228,"Sypl2","17306"
"ENSMUSG00000020490.17",2.25128493733599,-4.62298059911678,2.81941817801012,-1.63969312362864,0.101068989413451,NA,"Btnl10","192194"
"ENSMUSG00000035067.10",91.3070566501675,0.72282031201316,0.440885936939321,1.6394723701805,0.10111492036972,0.606421490620256,"Xkr6","219149"
"ENSMUSG00000039851.12",78.9375992301802,0.786265988104549,0.479797925009729,1.63874403602018,0.101266578794731,0.607124044950205,"4932438H23Rik","74387"
"ENSMUSG00000029623.15",4852.07124630936,-0.400760972670292,0.24457706233087,-1.63858772711944,0.101299150041415,0.607124044950205,"Pdap1","231887"
"ENSMUSG00000104721.2",14.7765663510649,1.83155671737945,1.11800509610895,1.63823646578528,0.101372375418717,0.607361799099229,NA,NA
"ENSMUSG00000020333.18",359.717473356193,-0.605090959170958,0.369424875922246,-1.63792694701565,0.101436933903317,0.60754748631702,"Acsl6","216739"
"ENSMUSG00000028341.10",30.8983951291479,-1.17502918279525,0.717478180551157,-1.63772113863116,0.101479878911434,0.607603641514042,"Nr4a3","18124"
"ENSMUSG00000006998.17",9633.62798884474,-0.396877780572256,0.242396468243331,-1.63730842882516,0.101566040633794,0.607918431042217,"Psmd2","21762"
"ENSMUSG00000096770.3",20.8404885105247,-7.83363583458234,4.78734043806883,-1.63632311842488,0.101771980145999,0.608949699385975,"Amy2a4","100043684"
"ENSMUSG00000021794.17",34314.5227517336,0.45742952933493,0.279586378496701,1.6360937603415,0.101819965895799,0.608992105236243,"Glud1","14661"
"ENSMUSG00000118250.2",11.1418718842053,2.2036027490537,1.34702282968923,1.63590601471995,0.101859258990792,0.608992105236243,"Gm5234","383318"
"ENSMUSG00000030522.15",684.123881408301,0.467230328150428,0.285626821283114,1.63580691074985,0.101880005229577,0.608992105236243,"Mtmr10","233315"
"ENSMUSG00000023939.8",1657.58100978968,-0.472434667202233,0.288871799850807,-1.63544751493995,0.101955268691404,0.60924079343493,"Mrpl14","68463"
"ENSMUSG00000101581.7",7.31470826278156,-2.57620990140692,1.57551036482908,-1.63515896747934,0.102015727355195,0.609279151688543,"C430002N11Rik","319707"
"ENSMUSG00000050751.15",9.19002948343945,2.08432275171446,1.2747406149799,1.63509558511033,0.102029011534142,0.609279151688543,"Pgbd5","209966"
"ENSMUSG00000116226.2",12.5407387741211,1.8417195817958,1.12649271058766,1.63491477972816,0.102066913724084,0.609304465173459,NA,NA
"ENSMUSG00000078851.5",447.810946336517,-0.481814157892659,0.294811537353957,-1.63431242283501,0.102193266521689,0.609759834052804,"H2aw","319162"
"ENSMUSG00000039110.16",202.114465730896,-0.581570069608296,0.355867949426762,-1.63422997363235,0.102210571078244,0.609759834052804,"Mycbpap","104601"
"ENSMUSG00000037621.9",133.629512221726,0.711102054961945,0.435204184674445,1.63395040765494,0.102269264144437,0.609908955853148,"Atoh8","71093"
"ENSMUSG00000044244.19",73.1810588665161,0.922385910633042,0.564677388213727,1.633474139191,0.102369315385169,0.610304548244913,"Il20rb","213208"
"ENSMUSG00000026637.15",296.001852356295,-0.546764120632136,0.334783041105963,-1.63318941970862,0.10242916450498,0.61041324089576,"Traf5","22033"
"ENSMUSG00000028834.14",24.4856902407543,1.25136397559988,0.766266358107207,1.63306657320953,0.102454995902835,0.61041324089576,"Trim63","433766"
"ENSMUSG00000108931.3",549.62850635209,0.465795932090022,0.285308540281885,1.63260423830922,0.10255225927266,0.610655941662271,"Olfr1284","258379"
"ENSMUSG00000045482.17",2574.4204317156,0.426134150477584,0.261023289867071,1.63255221667997,0.102563207881398,0.610655941662271,"Trrap","100683"
"ENSMUSG00000023967.10",1757.46412958584,-0.426309744237989,0.261162553967471,-1.6323540176862,0.102604929882967,0.61070346296669,"Mrps18a","68565"
"ENSMUSG00000027203.16",1821.27195795775,-0.461527406154866,0.282882567096804,-1.63151590036627,0.102781507569767,0.611472672271021,"Dut","110074"
"ENSMUSG00000067203.9",228.430411549874,-0.605684890122065,0.371262395403632,-1.63141998117954,0.10280173158678,0.611472672271021,"H2-K2","630499"
"ENSMUSG00000040061.18",482.494046219134,0.471787915455906,0.28928572707119,1.63087173443509,0.102917387059927,0.611740850422548,"Plcb2","18796"
"ENSMUSG00000034206.16",286.947530614332,-0.657445342400539,0.403168367347505,-1.63069674023772,0.102954324765131,0.611740850422548,"Polq","77782"
"ENSMUSG00000054469.15",5901.16596410249,0.426221661676754,0.261394034602778,1.63057149458079,0.102980768040858,0.611740850422548,"Lclat1","225010"
"ENSMUSG00000083380.2",3153.30277822596,-0.518349849427114,0.317895731728753,-1.63056561536158,0.102982009460636,0.611740850422548,"Ndufb4c","100041273"
"ENSMUSG00000034829.9",2.3801861070972,4.68955176073186,2.87626485247655,1.63043113247864,0.103010409288994,NA,"Nxnl1","234404"
"ENSMUSG00000109036.2",2.3801861070972,4.68955176073186,2.87626485247655,1.63043113247864,0.103010409288994,NA,NA,NA
"ENSMUSG00000116922.2",2.3801861070972,4.68955176073186,2.87626485247655,1.63043113247864,0.103010409288994,NA,NA,NA
"ENSMUSG00000113052.2",4.52425303901934,3.00872323909999,1.84601923275157,1.62984392888224,0.103134486754039,NA,NA,NA
"ENSMUSG00000110720.2",4524.4789151594,0.711192523263477,0.436489243192381,1.6293471932137,0.103239540895334,0.613069452167174,NA,NA
"ENSMUSG00000021694.19",432.778158079397,-0.481013376832664,0.295274706837924,-1.62903684499022,0.103305219308517,0.613186907054998,"Ercc8","71991"
"ENSMUSG00000026880.12",4900.54939382565,1.60886807421468,0.987788249970056,1.62875806050887,0.103364246263988,0.613186907054998,"Stom","13830"
"ENSMUSG00000056648.6",12.1817616340125,-1.79834062856795,1.10418890909817,-1.62865304455622,0.103386488211383,0.613186907054998,"Hoxb8","15416"
"ENSMUSG00000032065.7",44.017928339702,0.95574367070875,0.586934200436757,1.62836595652042,0.103447311695725,0.613186907054998,"Tex12","66654"
"ENSMUSG00000051177.17",191.877681607361,0.615064277526299,0.377762387920152,1.62817765133438,0.10348722214167,0.613186907054998,"Plcb1","18795"
"ENSMUSG00000024856.11",5017.25230649575,-0.446548632606335,0.274266161942557,-1.62815795227361,0.103491397976969,0.613186907054998,"Cdk2ap2","52004"
"ENSMUSG00000060152.15",1340.16264360542,-0.4557617178495,0.279947242207861,-1.62802717488853,0.103519123751743,0.613186907054998,"Pop5","117109"
"ENSMUSG00000051682.16",18.447613065197,-1.55695246999696,0.956499657562248,-1.62776061411777,0.103575654891749,0.613186907054998,"Treml4","224840"
"ENSMUSG00000015749.13",3865.75991783481,-0.45998310073233,0.282607238739939,-1.62764090114343,0.103601051122497,0.613186907054998,"Anp32e","66471"
"ENSMUSG00000018425.19",2335.04981907008,0.409789982735481,0.251787072319595,1.62752590496517,0.103625451379779,0.613186907054998,"Dhx40","67487"
"ENSMUSG00000002661.15",1020.26920010669,-0.508428233334949,0.312399228500981,-1.62749516307897,0.103631975065262,0.613186907054998,"Alkbh7","66400"
"ENSMUSG00000027365.15",3212.61116982778,0.443679257269423,0.272675951758365,1.62713013160249,0.103709462750005,0.613444861364411,"Trpm7","58800"
"ENSMUSG00000034730.18",27.2908924216538,-1.1951119093764,0.73469312236513,-1.62668177092646,0.103804702287269,0.613636934838978,"Adgrb1","107831"
"ENSMUSG00000033751.6",2147.60221410209,-0.429456873248701,0.264011769166109,-1.62665806378692,0.103809740026351,0.613636934838978,"Gadd45gip1","102060"
"ENSMUSG00000000563.18",29081.400570987,-0.408622352592027,0.251275550048668,-1.62619225194367,0.103908763907809,0.613787026439264,"Atp5pb","11950"
"ENSMUSG00000021608.16",170.059061261497,-0.639615066252934,0.393349063199417,-1.62607497028324,0.103933707869675,0.613787026439264,"Lpcat1","210992"
"ENSMUSG00000026068.12",15.4716049718335,-1.52947237334623,0.940600130539723,-1.62606013297979,0.103936863869411,0.613787026439264,"Il18rap","16174"
"ENSMUSG00000020737.13",11701.3193148407,-0.467772263967474,0.287835117089741,-1.62513965876385,0.104132804201344,0.614690427178576,"Jpt1","15374"
"ENSMUSG00000056305.5",1773.05269265719,-0.416921776740978,0.256565816964866,-1.62500905877914,0.104160628631363,0.614690427178576,"Usp39","28035"
"ENSMUSG00000054446.9",31.5557899268086,-1.56589775268419,0.963860967925255,-1.62460957004498,0.104245776686731,0.614690427178576,"Cpa1","109697"
"ENSMUSG00000113032.2",360.939445664004,0.616200136601108,0.379298994514089,1.62457624595211,0.104252881967189,0.614690427178576,NA,NA
"ENSMUSG00000020143.16",607.483427396881,-0.587355106111999,0.361571824730697,-1.62444932358728,0.104279947561902,0.614690427178576,"Dock2","94176"
"ENSMUSG00000058761.6",935.870307774663,0.452406523778926,0.278520539308757,1.62432014853097,0.104307499262825,0.614690427178576,"Rnf169","108937"
"ENSMUSG00000005947.12",2476.14666462707,-0.557267344082081,0.343120030380857,-1.62411778602236,0.104350672712241,0.614690427178576,"Itgae","16407"
"ENSMUSG00000030649.19",644.844738625738,-0.476387541422992,0.293336629328497,-1.62403018850231,0.104369365788045,0.614690427178576,"Anapc15","75430"
"ENSMUSG00000002992.18",30990.5995129207,0.695164670044234,0.428081369691753,1.62390778777595,0.104395490229113,0.614690427178576,"Apoc2","11813"
"ENSMUSG00000039315.16",97.8848118166473,-0.741181996715519,0.456554438508952,-1.62342523519457,0.104498533817277,0.615072166463365,"Clnk","27278"
"ENSMUSG00000020715.10",2241.38433946888,0.424215005581788,0.261331036125246,1.62328597426323,0.104528286411122,0.615072166463365,"Ern1","78943"
"ENSMUSG00000032741.10",5488.34604631476,0.617345224792843,0.380348976247875,1.62310210713047,0.104567579262162,0.615103407424483,"Tpcn1","252972"
"ENSMUSG00000029830.16",2.25434751301357,-4.62480345677814,2.84954175242386,-1.62299901478693,0.104589615476631,NA,"Svopl","320590"
"ENSMUSG00000051669.7",2.25434751301357,-4.62480345677814,2.84954175242386,-1.62299901478693,0.104589615476631,NA,"AU021092","239691"
"ENSMUSG00000103755.2",4.64285405029724,3.04686229791893,1.87776219853956,1.62260285156908,0.10467433054734,NA,NA,NA
"ENSMUSG00000090248.2",7.06190388663267,2.59277931899735,1.59850076740165,1.62200692791152,0.104801864759771,0.616281271004499,NA,NA
"ENSMUSG00000037905.14",7418.6434530121,0.400654415897951,0.247043383489979,1.62179780019975,0.104846649619843,0.616344383929577,"Bri3bp","76809"
"ENSMUSG00000021115.16",1091.93438928257,-0.499660387734685,0.308183875843115,-1.62130606725526,0.104952014471026,0.616763461664149,"Vrk1","22367"
"ENSMUSG00000027076.11",814.986690752127,-0.475070404850085,0.293089152584116,-1.62090749746783,0.105037478678857,0.617065356730707,"Timm10","30059"
"ENSMUSG00000055760.13",395.244653437742,-0.557918538550354,0.344253084860461,-1.6206638751734,0.105089745124117,0.617172091741246,"Gemin6","67242"
"ENSMUSG00000018620.4",49.4103138215285,0.901751339040644,0.556491125439176,1.62042357518099,0.105141319026658,0.617177590714742,"Mmp20","30800"
"ENSMUSG00000099517.3",18.1470467079823,-1.43003811387514,0.882554019917725,-1.62034060420285,0.105159131170718,0.617177590714742,"H3c8","97908"
"ENSMUSG00000016200.15",33.1672410973573,-1.07325008020953,0.662432827689414,-1.62016439304956,0.105196967986091,0.617177590714742,"Syt14","329324"
"ENSMUSG00000016257.16",4673.87580653272,-0.431537590550478,0.266377246265889,-1.62002421978539,0.105227074306392,0.617177590714742,"Prelid3b","66390"
"ENSMUSG00000000902.14",3111.96655934888,-0.417820264105633,0.257951687507362,-1.61976170089489,0.105283476333179,0.617184117111338,"Smarcb1","20587"
"ENSMUSG00000020859.17",3708.67926775876,0.478325789061872,0.295317960444081,1.61969759083597,0.105297253985214,0.617184117111338,"Spag9","70834"
"ENSMUSG00000095007.2",6.46405439312382,-2.50580057258695,1.5472633293553,-1.6195049188111,0.105338669018093,0.617184117111338,"Igkv12-41","619960"
"ENSMUSG00000073542.4",509.304506923954,-0.513076061302621,0.316834856740591,-1.61938009782397,0.105365506305386,0.617184117111338,"Cep76","225659"
"ENSMUSG00000103928.2",60.0894951149552,0.931479599185173,0.575278178156192,1.61918117973922,0.105408286141041,0.617184117111338,NA,NA
"ENSMUSG00000006717.8",2521.36460054509,-0.45627889225175,0.28186435331846,-1.61878892055651,0.105492686796117,0.617184117111338,"Acot13","66834"
"ENSMUSG00000025532.14",832.215322881187,-0.445540025143178,0.27523630347582,-1.61875457385773,0.105500079574069,0.617184117111338,"Crcp","12909"
"ENSMUSG00000037318.11",268.930889095376,-0.682341901408933,0.421523847494483,-1.6187504110734,0.105500975599032,0.617184117111338,"Traf3ip3","215243"
"ENSMUSG00000113536.2",37.9706190965111,1.06858254194682,0.660362952919671,1.61817457690848,0.105624980111847,0.617225055010642,NA,NA
"ENSMUSG00000089847.9",1404.96858480087,-0.470723413235833,0.290901541588017,-1.61815372536762,0.105629472609805,0.617225055010642,"Timm10b","14356"
"ENSMUSG00000002384.3",109.493799123252,-0.873421491420869,0.539768619170803,-1.61814055208068,0.105632310893761,0.617225055010642,"Bmp8b","12164"
"ENSMUSG00000026094.15",6624.1790238563,-0.455329987083223,0.281423267240828,-1.61795430615044,0.105672445458003,0.617225055010642,"Stk17b","98267"
"ENSMUSG00000021466.13",1020.7180868559,0.529843038544031,0.327496302663249,1.61785960401772,0.105692857677389,0.617225055010642,"Ptch1","19206"
"ENSMUSG00000102151.2",18.4739023377414,1.43465941053324,0.886813993749335,1.61776812346824,0.105712578482486,0.617225055010642,NA,NA
"ENSMUSG00000009863.15",17369.6246476746,-0.431272169105205,0.266615885753538,-1.61757866710117,0.105753429584088,0.61726445516672,"Sdhb","67680"
"ENSMUSG00000045709.12",26.4598566741819,1.34017886587005,0.828647265419257,1.61730922407857,0.10581154919492,0.617345326581405,NA,NA
"ENSMUSG00000036768.7",1162.09725447982,-0.54699308087666,0.338259756021021,-1.61707998406605,0.105861016848922,0.617345326581405,"Kif15","209737"
"ENSMUSG00000059003.13",23.8332916954936,1.42059859898746,0.878555385892746,1.61697102060779,0.105884536481266,0.617345326581405,"Grin2a","14811"
"ENSMUSG00000020634.13",6775.09986183226,0.470598576033797,0.291053102535695,1.61688218381415,0.105903714863827,0.617345326581405,"Ubxn2a","217379"
"ENSMUSG00000105499.2",2.23903463462567,-4.61569385689851,2.85479281384768,-1.61682271109458,0.105916555571891,NA,NA,NA
"ENSMUSG00000044252.19",1006.15515082016,0.514724363262281,0.318405237195322,1.61657002816989,0.105971125912152,0.617489060989388,"Osbpl1a","64291"
"ENSMUSG00000016128.15",896.065566857996,0.48188207253299,0.298129912265527,1.61634929172691,0.106018815217139,0.617489060989388,"Stard13","243362"
"ENSMUSG00000106951.2",70.0299119375762,0.834024883675513,0.516040922660266,1.61619911726379,0.106051269590376,0.617489060989388,"5930430L01Rik","319982"
"ENSMUSG00000026321.9",2278.53023003716,-0.431162523914974,0.266858826467622,-1.61569519592895,0.106160230177646,0.617489060989388,"Tnfrsf11a","21934"
"ENSMUSG00000024986.13",87.8359200751575,-0.780699661779998,0.483303505380306,-1.61534036705501,0.106237006434181,0.617489060989388,"Hhex","15242"
"ENSMUSG00000108624.2",64.879948109315,0.936455815088713,0.579780349293252,1.61519067734918,0.106269408812305,0.617489060989388,NA,NA
"ENSMUSG00000105389.2",21.3406899190063,1.91434530899105,1.18522788862671,1.61517065820071,0.106273742823957,0.617489060989388,NA,NA
"ENSMUSG00000026414.14",26.3637236663736,1.33713446717347,0.827976640863348,1.61494225945699,0.106323199544055,0.617489060989388,"Tnnt2","21956"
"ENSMUSG00000001027.8",11.5506156632267,-1.82054406194838,1.12732318010894,-1.61492648609643,0.106326615729665,0.617489060989388,"Scn4a","110880"
"ENSMUSG00000038664.17",3035.38149878324,0.444089558429077,0.275002063450222,1.61485900453784,0.106341231830422,0.617489060989388,"Herc1","235439"
"ENSMUSG00000028398.9",1305.02050694891,-0.441796551898825,0.273591142083752,-1.61480575918493,0.106352765578673,0.617489060989388,"Dmac1","66928"
"ENSMUSG00000020253.16",207.791250317486,-0.688855909131521,0.426597470635475,-1.61476791717817,0.1063609633322,0.617489060989388,"Ppm1m","67905"
"ENSMUSG00000103385.2",17.8634106863458,-2.04863469357781,1.26872633403706,-1.61471756250152,0.106371872495299,0.617489060989388,NA,NA
"ENSMUSG00000102764.2",6.93105257264445,2.57806903611236,1.59715548791885,1.61416283862986,0.106492110187109,0.61773278376956,NA,NA
"ENSMUSG00000003346.15",7707.49173701334,-0.561566015313967,0.347920989935948,-1.61406190358723,0.106513999673377,0.61773278376956,"Abhd17a","216169"
"ENSMUSG00000022749.9",1899.37039417508,0.444610559883229,0.275462427731727,1.61405155521332,0.106516244096398,0.61773278376956,"Tbc1d23","67581"
"ENSMUSG00000004558.16",1799.51409362144,0.487681069986502,0.302230174387878,1.61360814145784,0.10661244979474,0.618006542453756,"Ndrg2","29811"
"ENSMUSG00000026822.15",8.83116387392819,2.02249926810843,1.25347077350445,1.61351928649594,0.106631736579176,0.618006542453756,"Lcn2","16819"
"ENSMUSG00000041064.15",333.875931745885,-0.595935101169099,0.369380812507143,-1.61333529244315,0.106671682968,0.618040160602048,"Pif1","208084"
"ENSMUSG00000035790.16",917.714172965027,-0.459125670135314,0.284611636448598,-1.61316549057625,0.106708558657209,0.618055971742557,"Cep19","66994"
"ENSMUSG00000040599.14",1257.01563665569,-0.451458190648471,0.279890495211674,-1.61298149945051,0.106748527216458,0.618089680939826,"Mis12","67139"
"ENSMUSG00000037455.17",3707.35610772415,0.428048762598269,0.265444548470112,1.61257319114416,0.106837266779116,0.618405669556125,"Slc18b1","76306"
"ENSMUSG00000094862.3",2.76279992311734,-4.91813018608086,3.0510949638837,-1.61192301265531,0.106978693771339,NA,"Ighv1-56","382695"
"ENSMUSG00000096356.4",17.0726542025296,1.48058285374917,0.918522003561337,1.61191876515596,0.106979618175955,0.619031678064189,"Olfr889","258475"
"ENSMUSG00000040505.14",9538.80024117957,0.516449839433619,0.320546745909272,1.61115296294349,0.107146387021296,0.619428978950939,"Abcg5","27409"
"ENSMUSG00000041406.15",313.951863735989,-0.559283054149678,0.347136895222584,-1.61113111814596,0.107151147185214,0.619428978950939,"BC055324","381306"
"ENSMUSG00000117599.2",74.2886501237941,0.769189865967191,0.477475713834775,1.61095076394474,0.107190454274616,0.619428978950939,NA,NA
"ENSMUSG00000039771.14",1766.42575820707,-0.422099583005506,0.262032769212315,-1.61086563437986,0.107209011707873,0.619428978950939,"Polr2j","20022"
"ENSMUSG00000024910.6",1002.79445864346,-0.590358540162254,0.36651511469812,-1.61073450039981,0.107237602644573,0.619428978950939,"Ctsw","13041"
"ENSMUSG00000026980.16",2345.53113016331,0.606963744152848,0.376866017956194,1.61055578171922,0.107276578124048,0.619428978950939,"Ly75","17076"
"ENSMUSG00000006058.11",3036.12465552374,-0.418918882265152,0.260116609073814,-1.61050416486967,0.107287836961944,0.619428978950939,"Snf8","27681"
"ENSMUSG00000107092.2",16.3541943853762,-1.57155654328975,0.976133406818345,-1.60998131230049,0.107401936060543,0.61989000085964,NA,NA
"ENSMUSG00000044217.18",3.46995065907747,-3.72690741268864,2.31535319989991,-1.60964962617788,0.107474367817852,NA,"Aqp5","11830"
"ENSMUSG00000035208.17",137.911182392881,-0.71453520836593,0.443910805039445,-1.6096368915878,0.10747714949728,0.620077645424981,"Slfn8","276950"
"ENSMUSG00000027499.13",12.7535669895812,-1.6910396194631,1.05064923714382,-1.60951872392748,0.107502964162629,0.620077645424981,"Pkia","18767"
"ENSMUSG00000034973.17",1407.55348936863,0.438485232412812,0.272507027320531,1.60907862349198,0.107599150806694,0.62028047083145,"Dop1a","320615"
"ENSMUSG00000024067.15",2074.96303148708,-0.421497797510631,0.261955380551223,-1.60904424495381,0.107606667315511,0.62028047083145,"Dpy30","66310"
"ENSMUSG00000035697.15",1342.81843744239,-0.576825323677623,0.358687671906351,-1.60815486245154,0.107801266084103,0.621078782684774,"Arhgap45","70719"
"ENSMUSG00000004642.14",2966.68242969035,-0.417360409759544,0.259536727170908,-1.60809768354945,0.107813786474893,0.621078782684774,"Slbp","20492"
"ENSMUSG00000036231.6",255.627303054133,0.635718665326277,0.395415455257022,1.60772336254044,0.107895779507357,0.621244240884053,"Agr3","403205"
"ENSMUSG00000091512.6",1464.90458406715,-0.413315322719379,0.25709234020029,-1.60765319728072,0.107911154328147,0.621244240884053,"Lamtor3","56692"
"ENSMUSG00000114569.2",2.18251775496738,4.57306079347995,2.84459342757544,1.60763248243098,0.107915693759352,NA,"Gm35215","102638721"
"ENSMUSG00000116620.2",2.18251775496738,4.57306079347995,2.84459342757544,1.60763248243098,0.107915693759352,NA,NA,NA
"ENSMUSG00000027288.17",9445.04727016404,0.411092673448116,0.255739072240414,1.60746916709566,0.107951487811069,0.621278832871336,"Zfp106","20402"
"ENSMUSG00000026134.12",575.218336574441,-0.538936598132782,0.3353364953816,-1.60715163889183,0.108021107814632,0.621323971575359,"Prim2","19076"
"ENSMUSG00000022437.8",8496.60503508299,-0.391143178689341,0.243400369501506,-1.60699500781539,0.108055463225375,0.621323971575359,"Samm50","68653"
"ENSMUSG00000033478.6",2627.89819369371,0.468420542041628,0.29149414981192,1.60696378415781,0.108062312846366,0.621323971575359,"Fhip2a","226252"
"ENSMUSG00000049124.5",285.987318888447,-0.541821919772393,0.337308930196524,-1.60630766418403,0.108206327226945,0.621459939571795,NA,NA
"ENSMUSG00000022094.16",6767.830359335,0.424821619775976,0.264503581988271,1.60610913690694,0.108249932690077,0.621459939571795,"Slc39a14","213053"
"ENSMUSG00000024254.16",9826.63693405968,0.508658810800523,0.316720591020727,1.60601749687704,0.108270065627324,0.621459939571795,"Abcg8","67470"
"ENSMUSG00000024038.18",4717.88876565566,-0.428478827495496,0.266802884437893,-1.60597524422656,0.108279349358769,0.621459939571795,"Ndufv3","78330"
"ENSMUSG00000050199.14",7184.97220129402,0.400134588897318,0.249155797759224,1.60596138037292,0.108282395655094,0.621459939571795,"Lgr4","107515"
